date,region,app,resolution_time
2025-01-14,Africa,WhatsApp,4.05098889449127
2025-01-29,Europe,Instagram,2.2537713199565648
2025-05-24,North America,Facebook,7.529864572910552
2025-01-10,North America,Messenger,0.5
2025-02-16,Asia,Messenger,3.9059346373819017
2025-09-17,Asia,Facebook,5.971695338496163
2025-01-12,Europe,Facebook,3.272187165321587
2025-08-14,Europe,Facebook,4.248188172060458
2025-09-17,Europe,Instagram,4.718075992175038
2025-03-25,South America,WhatsApp,0.5690395583395236
2025-01-06,North America,Instagram,2.3652700987535327
2025-09-04,Europe,WhatsApp,3.909367927218909
2025-02-04,North America,Messenger,3.876983026018187
2025-06-24,Africa,WhatsApp,1.9804004647650642
2025-03-06,Africa,Facebook,3.970098834865874
2025-05-27,North America,Instagram,4.802920571191623
2025-02-26,Africa,Facebook,5.934903599606052
2025-07-12,Africa,Messenger,4.312409670483262
2025-01-13,Africa,Instagram,2.6369896544091174
2025-01-18,Asia,Instagram,4.858057670590457
2025-09-03,Asia,Facebook,5.033642278799227
2025-06-12,North America,Instagram,3.754751013825713
2025-04-24,North America,Facebook,3.435507439366867
2025-08-21,South America,WhatsApp,3.312702646231906
2025-06-15,Asia,Messenger,4.940283154532038
2025-01-26,North America,Facebook,3.7876490518636245
2025-05-06,Asia,Messenger,4.500936636796973
2025-05-19,South America,Instagram,2.8814039900728803
2025-04-11,North America,Messenger,4.110036965800194
2025-01-11,North America,Messenger,2.347819988403406
2025-08-04,North America,Messenger,3.1234245452954204
2025-01-30,North America,Instagram,4.070075443093611
2025-04-04,Europe,WhatsApp,2.8850598254903943
2025-04-26,Asia,WhatsApp,3.404926295692054
2025-09-28,Asia,WhatsApp,5.138990785572947
2025-02-08,Asia,Facebook,3.5540446088434097
2025-01-24,South America,Facebook,3.453217199839031
2025-09-21,Europe,Instagram,2.6671195654569804
2025-02-12,Asia,WhatsApp,3.2180022271682835
2025-06-19,Asia,Messenger,3.9904650445550023
2025-06-18,North America,WhatsApp,4.9495028823302025
2025-01-26,North America,Facebook,1.696918422702665
2025-06-29,North America,Instagram,5.20551982028994
2025-05-30,Asia,WhatsApp,3.427261495958267
2025-05-13,North America,Facebook,3.8585457678193134
2025-05-23,Asia,Facebook,5.056882404916147
2025-06-13,South America,Messenger,7.337447804742689
2025-04-11,South America,WhatsApp,4.816971792108751
2025-03-04,Africa,Messenger,3.2630597845461766
2025-04-03,Europe,WhatsApp,4.277629396594607
2025-07-26,North America,Instagram,4.6317037927697715
2025-03-13,North America,WhatsApp,1.8960010426414198
2025-03-01,Europe,Messenger,2.374247711927111
2025-01-29,Europe,Messenger,4.604065302297095
2025-01-19,Africa,Facebook,4.79358531834689
2025-03-14,Europe,WhatsApp,4.567295335572505
2025-09-03,Asia,WhatsApp,4.977135276760519
2025-03-28,North America,Instagram,3.4449636397799877
2025-07-02,Europe,Facebook,5.620789094400754
2025-07-16,Asia,Messenger,6.732384607833911
2025-09-01,Europe,WhatsApp,3.0330268478287596
2025-04-28,Asia,Facebook,2.1111914048150613
2025-03-23,South America,Instagram,3.889987025126854
2025-09-04,Asia,Facebook,5.3175784404029915
2025-08-22,Africa,WhatsApp,4.991683081402215
2025-06-02,Asia,WhatsApp,4.214740859768182
2025-02-04,Europe,Instagram,0.533315897137113
2025-08-01,South America,Instagram,2.9602327101052874
2025-07-30,South America,Instagram,5.657103199082549
2025-05-19,Asia,Messenger,1.3814519318140546
2025-07-08,Europe,Facebook,4.030988629536101
2025-09-09,South America,Facebook,3.1399002016417907
2025-05-30,Asia,Facebook,4.980637458164416
2025-08-07,Asia,Messenger,1.4988634976641673
2025-03-23,Asia,Facebook,3.5483692246906795
2025-07-09,South America,Instagram,4.2350722942814
2025-08-22,North America,Facebook,3.4725220453173495
2025-06-25,Europe,Messenger,4.903983251498107
2025-08-20,Africa,Messenger,1.6884705340172244
2025-03-04,Africa,Facebook,2.3169899074850075
2025-08-25,Europe,Messenger,3.5103546023419683
2025-02-02,North America,Messenger,4.505236635280532
2025-08-01,Europe,Facebook,4.76910073469427
2025-03-01,Asia,Messenger,4.25929710186898
2025-01-02,Europe,Messenger,2.6201865763402554
2025-02-26,Europe,Facebook,3.104422427790335
2025-05-18,South America,Instagram,5.658540601509577
2025-08-02,Africa,Instagram,7.031594436329181
2025-08-27,Africa,Messenger,4.913497228224884
2025-01-31,Asia,WhatsApp,4.516457556211767
2025-07-25,Asia,WhatsApp,2.2692816332141543
2025-01-11,South America,Facebook,4.29549809264057
2025-02-16,Asia,Facebook,1.4716489558808146
2025-01-03,North America,Instagram,5.970671209677327
2025-05-10,South America,WhatsApp,4.840056839284272
2025-03-13,South America,Facebook,3.913587352992203
2025-06-08,Europe,WhatsApp,2.2629217615500647
2025-05-10,Europe,WhatsApp,4.272432019920913
2025-01-22,North America,Messenger,1.7465369729613451
2025-05-15,South America,Messenger,3.528334446673005
2025-01-20,South America,WhatsApp,4.622511246697322
2025-08-08,Europe,Instagram,2.930821042860463
2025-05-10,Africa,Facebook,3.9398847828036363
2025-02-01,Africa,Facebook,7.495473058548799
2025-03-31,Europe,Instagram,1.317521536162665
2025-09-16,Asia,Messenger,2.8417764080790118
2025-09-06,South America,Messenger,3.6121896758930943
2025-06-22,North America,Instagram,3.204034303343352
2025-02-16,Africa,Instagram,4.679418107074494
2025-07-16,Asia,Messenger,4.810473656029831
2025-02-03,South America,WhatsApp,4.067509543237309
2025-09-11,Asia,Messenger,4.204309244726629
2025-09-05,South America,WhatsApp,1.304305489584877
2025-02-11,South America,Facebook,4.70896047489267
2025-05-03,Europe,Facebook,4.28998016531923
2025-01-27,Europe,WhatsApp,2.96031296150281
2025-02-28,North America,WhatsApp,6.42811383435738
2025-05-27,North America,Messenger,3.8890529763674007
2025-04-25,Asia,Instagram,4.3380008557896925
2025-07-18,Europe,WhatsApp,3.938642750876802
2025-05-08,South America,Facebook,1.5240920630194976
2025-06-02,Europe,Messenger,2.481365788968988
2025-09-28,South America,Facebook,3.5850582348749183
2025-03-24,Europe,Messenger,5.473178988160576
2025-01-23,South America,Instagram,3.313265444206064
2025-01-11,Asia,Instagram,4.30891362743557
2025-07-06,Europe,Facebook,4.682101836307575
2025-04-26,Africa,WhatsApp,2.8007434259432262
2025-06-11,Africa,WhatsApp,2.5961290867801727
2025-04-13,South America,Facebook,2.98054096603794
2025-08-31,Asia,WhatsApp,2.8857936301784832
2025-01-07,South America,WhatsApp,2.3688370347508885
2025-06-21,Asia,Facebook,5.293359906363907
2025-09-13,North America,Facebook,4.878148086645033
2025-09-04,Europe,Instagram,2.375605854637517
2025-07-11,Asia,Facebook,4.251299628607752
2025-04-24,South America,Instagram,3.5168878521029536
2025-01-23,North America,Instagram,3.8204009767328797
2025-05-16,South America,Messenger,4.050224655643717
2025-07-14,Africa,WhatsApp,1.7810410808991084
2025-09-15,Africa,Facebook,1.0120246938851984
2025-03-11,Europe,WhatsApp,4.0300034781987195
2025-02-05,Europe,Messenger,3.417552758136424
2025-04-18,North America,Facebook,3.6660785540783603
2025-01-24,Africa,Facebook,3.02575664096251
2025-05-20,Asia,Messenger,3.9818287731826016
2025-01-22,Africa,WhatsApp,1.4844611464638788
2025-07-23,Europe,Instagram,4.039008054348531
2025-08-12,South America,Messenger,0.5
2025-08-11,North America,Messenger,2.8919070629944823
2025-03-22,Africa,Facebook,3.2712305477564803
2025-07-10,Asia,Instagram,1.234775862813379
2025-05-27,Asia,Messenger,5.894889488163578
2025-01-11,Asia,WhatsApp,3.8525498199756707
2025-02-25,North America,Messenger,2.862228088617784
2025-06-22,Asia,WhatsApp,6.821873587958373
2025-07-23,Asia,Facebook,4.330101767303369
2025-09-05,Africa,Messenger,4.523072939748666
2025-09-23,North America,WhatsApp,3.6376248157814794
2025-01-22,South America,Facebook,3.16310042211195
2025-01-24,South America,Facebook,4.282649817079667
2025-07-13,Asia,Facebook,0.5
2025-04-06,Europe,Messenger,1.162091319002304
2025-09-20,North America,Facebook,1.7134018300145022
2025-03-13,Europe,Facebook,0.5
2025-08-31,North America,WhatsApp,4.668356490868625
2025-02-07,North America,Facebook,2.81379555041583
2025-03-30,Africa,Messenger,5.704945420563456
2025-01-28,Asia,Instagram,3.5624099895281502
2025-04-02,Africa,Facebook,2.5608719792540393
2025-02-23,Europe,Messenger,3.650297145599663
2025-06-08,Europe,Facebook,5.417844416237867
2025-08-16,South America,Messenger,3.3756170586940533
2025-02-10,Africa,Facebook,5.621480484705714
2025-02-06,Africa,WhatsApp,5.395480197657367
2025-05-05,Africa,Instagram,2.890093128112112
2025-06-28,South America,Instagram,3.015431931848482
2025-02-06,Africa,Messenger,2.93247136804173
2025-04-11,Africa,Messenger,1.9419505745414014
2025-01-31,Africa,Instagram,1.5165726215447686
2025-07-09,Africa,WhatsApp,2.999945033704656
2025-05-26,Europe,WhatsApp,0.5
2025-03-31,Asia,Facebook,2.0392269524843707
2025-01-06,Europe,WhatsApp,4.454003781348633
2025-05-19,Africa,Instagram,1.6393848576100822
2025-04-05,North America,Instagram,5.645677047718111
2025-04-29,North America,WhatsApp,4.60875062746333
2025-04-30,South America,WhatsApp,6.490263980951128
2025-05-03,Europe,Instagram,6.80721443136018
2025-06-28,South America,Instagram,4.82131729878052
2025-01-07,South America,Instagram,2.8211338808537483
2025-05-07,North America,Instagram,1.2183632375357414
2025-03-18,Europe,Instagram,1.4938043142156072
2025-08-22,Asia,WhatsApp,6.648478853336584
2025-03-15,Europe,WhatsApp,1.4627140063112396
2025-09-28,South America,Facebook,3.3783442061692925
2025-04-30,Africa,Facebook,5.507189493988814
2025-02-04,South America,Messenger,2.389348456460897
2025-07-26,Europe,Facebook,5.680236363832647
2025-09-27,North America,WhatsApp,3.6065710529325177
2025-04-03,Europe,Facebook,4.030209225556667
2025-06-26,Asia,Facebook,3.2712405953172166
2025-06-28,Africa,WhatsApp,2.324519897818152
2025-05-09,Africa,Instagram,4.744475197235839
2025-05-05,South America,WhatsApp,4.5590447793338615
2025-01-27,Europe,WhatsApp,4.8109940582038995
2025-03-05,North America,Messenger,5.22478918052364
2025-03-01,Asia,Messenger,3.06400367209565
2025-08-07,South America,Messenger,4.558292563443906
2025-08-05,Europe,Instagram,5.062225813530932
2025-06-18,North America,Facebook,4.328879620612727
2025-05-29,Europe,Messenger,3.0972937543800514
2025-09-27,North America,WhatsApp,4.2513371166185525
2025-04-26,Europe,Messenger,0.7220635407067464
2025-09-02,Europe,WhatsApp,4.282858100176949
2025-05-28,South America,Instagram,2.0485263177301145
2025-04-02,Europe,Messenger,3.7459349712141634
2025-03-26,Europe,WhatsApp,3.0898847025884084
2025-03-28,South America,Facebook,3.7907661227559033
2025-04-30,South America,Instagram,1.3892116917572617
2025-01-24,Africa,WhatsApp,4.77591157513024
2025-03-30,Africa,Facebook,5.0841213487696475
2025-02-06,South America,Facebook,2.2513500261289185
2025-09-28,Asia,WhatsApp,1.674781956713721
2025-01-12,North America,Messenger,2.352372285906337
2025-04-05,South America,Facebook,4.8311828638733605
2025-01-31,Africa,Instagram,3.618407517223358
2025-08-21,Europe,Facebook,3.4110753402486473
2025-02-04,South America,Messenger,3.492732013147502
2025-01-21,South America,Instagram,2.711513450636489
2025-04-21,Africa,Instagram,4.216708027236087
2025-05-25,Africa,Instagram,5.990963437279806
2025-01-12,Asia,WhatsApp,2.376051739611535
2025-09-01,Africa,Facebook,4.654186678617933
2025-05-26,Africa,Messenger,3.6366923542385736
2025-08-27,Africa,WhatsApp,3.6244436864477336
2025-04-02,Europe,WhatsApp,5.784524841837406
2025-04-25,South America,Instagram,5.203155649741181
2025-01-15,South America,WhatsApp,3.730796849899842
2025-01-22,Africa,Facebook,5.111225589007564
2025-04-28,Asia,WhatsApp,1.1409929501509724
2025-04-05,Africa,WhatsApp,0.5
2025-09-14,Asia,Instagram,2.6635123350232597
2025-09-19,South America,Instagram,2.2096211944496735
2025-03-28,Asia,WhatsApp,3.3556036917685854
2025-02-27,Asia,Instagram,5.430079369587068
2025-08-18,North America,Messenger,3.404816580884072
2025-04-18,Asia,Messenger,5.128112248863459
2025-01-19,Asia,Messenger,5.094623663652732
2025-05-21,Europe,WhatsApp,1.092482672233532
2025-06-09,South America,Facebook,4.797696533697202
2025-04-10,Africa,Facebook,5.498980078131863
2025-09-22,North America,Instagram,5.603337677473315
2025-08-26,Asia,Facebook,3.602056346924898
2025-08-26,Europe,Facebook,3.8865434770723075
2025-02-18,Europe,WhatsApp,3.9846397302392424
2025-06-14,Africa,Instagram,3.6591146222876976
2025-02-28,Africa,Facebook,2.2303824271569277
2025-07-02,South America,Messenger,2.571867542651374
2025-05-27,Asia,Instagram,4.710996965103048
2025-04-06,Europe,Instagram,3.575439272482791
2025-02-12,North America,Instagram,3.9547242258694677
2025-09-14,South America,Messenger,5.441956345411858
2025-08-01,Asia,Facebook,3.918056935906359
2025-07-08,Africa,Messenger,2.0902926328982674
2025-05-11,Asia,Instagram,7.1140043532679265
2025-05-17,Africa,Instagram,3.3571759260321343
2025-01-30,Asia,WhatsApp,3.270425493138467
2025-05-26,North America,WhatsApp,4.232659074535592
2025-04-15,South America,WhatsApp,3.593546557761937
2025-07-10,Africa,WhatsApp,3.712361555280335
2025-06-27,North America,Instagram,2.9519093193241925
2025-08-27,Europe,Messenger,5.2622085176230495
2025-01-01,North America,WhatsApp,5.4817784996797325
2025-04-20,North America,Messenger,6.534424140315943
2025-08-22,North America,WhatsApp,6.755653325028083
2025-03-05,Africa,Facebook,0.8424088721157572
2025-09-01,Europe,WhatsApp,4.722149990486094
2025-02-22,South America,Messenger,2.031527163727171
2025-09-19,North America,WhatsApp,5.737956256407085
2025-01-17,Africa,Facebook,4.292146120005668
2025-08-22,Africa,Messenger,2.7129187100729766
2025-03-14,South America,Messenger,2.1037485922115584
2025-04-01,Asia,Messenger,2.825937960745293
2025-01-06,Europe,Instagram,2.6009749526874764
2025-07-17,Europe,Messenger,5.802974351177001
2025-07-15,North America,Instagram,3.9150552871243587
2025-05-17,Asia,Facebook,2.314873463266486
2025-09-24,Europe,Messenger,4.44469573314533
2025-04-26,North America,Messenger,4.417742499600354
2025-02-12,Asia,Messenger,3.6174602218364895
2025-08-19,Africa,Facebook,5.68990118070357
2025-02-27,North America,Instagram,4.706145379888579
2025-07-25,Asia,WhatsApp,4.586589951281823
2025-04-04,South America,Facebook,1.0862105011521823
2025-02-05,Europe,Facebook,3.349571109006872
2025-08-18,North America,Facebook,4.851836691289968
2025-08-15,Africa,Instagram,4.425349521141353
2025-07-02,North America,Instagram,3.9985702991301078
2025-09-19,Europe,Instagram,4.908652266147717
2025-05-11,Europe,Instagram,4.552889210836178
2025-03-06,Asia,Instagram,5.085592224665116
2025-07-05,Africa,Messenger,4.468829558240654
2025-04-27,Asia,WhatsApp,5.020236716199555
2025-07-05,Africa,WhatsApp,4.944788996646924
2025-05-31,North America,Instagram,3.874331232812547
2025-05-31,North America,Instagram,3.95335131806827
2025-02-05,Asia,Messenger,4.116291698573279
2025-04-05,South America,Instagram,2.1335421172996174
2025-05-14,Europe,Messenger,1.6827592349779432
2025-06-11,Asia,Messenger,4.755501781233348
2025-02-13,Asia,Facebook,4.835945306531972
2025-08-28,North America,Facebook,3.9615985041959236
2025-02-21,Europe,Instagram,4.533322900653703
2025-03-15,Asia,Messenger,4.984529874992258
2025-08-26,North America,Instagram,4.6534648197386215
2025-06-16,North America,Facebook,4.840750028659466
2025-05-20,Asia,Facebook,2.055869221602396
2025-05-19,Asia,Facebook,6.468734272965073
2025-08-23,North America,Facebook,4.48502667899354
2025-01-03,Asia,Facebook,5.403461936898182
2025-09-13,Europe,Instagram,4.876861298807317
2025-01-04,North America,Instagram,2.453756382574227
2025-09-27,North America,Facebook,2.9704843138817774
2025-07-31,Asia,Instagram,3.2126639576888936
2025-08-04,Asia,Facebook,5.723320952898307
2025-09-27,Asia,Facebook,2.556211476836663
2025-01-16,Europe,Facebook,2.1205044256875576
2025-03-05,North America,Instagram,4.643874211826601
2025-08-27,South America,Instagram,6.62913843431245
2025-01-16,Europe,Messenger,2.7375245099280368
2025-02-21,Europe,Instagram,6.150301886737436
2025-01-19,North America,Instagram,5.119548068567223
2025-04-03,South America,WhatsApp,3.3676689759474887
2025-09-18,North America,Facebook,2.0160286387513136
2025-01-17,Europe,Facebook,3.4940675112026987
2025-04-21,Asia,Instagram,2.8134247587449064
2025-04-04,North America,Instagram,5.800479393498486
2025-01-10,North America,Messenger,3.949821328822582
2025-07-31,Asia,WhatsApp,4.721911530085906
2025-08-25,South America,Facebook,4.731581922620271
2025-09-11,South America,Facebook,3.0401818680284918
2025-01-16,North America,Instagram,4.108351211328474
2025-05-24,Asia,Instagram,5.501804934630016
2025-02-11,North America,WhatsApp,3.886025107711342
2025-01-03,Asia,Facebook,3.6013913664236976
2025-06-05,Europe,WhatsApp,5.035480819221436
2025-06-22,Asia,Facebook,2.0497194773951337
2025-01-24,North America,Instagram,0.6948796760397822
2025-03-16,Africa,WhatsApp,4.432038958854253
2025-02-09,South America,Messenger,5.5365577235283965
2025-02-09,North America,Instagram,6.702696401250014
2025-03-03,Asia,Messenger,4.294424571792625
2025-08-26,Asia,Messenger,5.236332963129755
2025-09-02,South America,Messenger,5.9771639055103565
2025-01-18,North America,Facebook,4.0471086481011875
2025-05-20,Africa,Messenger,3.038119812368446
2025-03-23,Europe,Facebook,2.8837865432025613
2025-07-08,Africa,WhatsApp,3.5580134470596523
2025-04-18,Europe,Instagram,6.174085101136042
2025-08-22,Europe,Facebook,5.398376739096204
2025-09-25,North America,Facebook,3.6721010387553674
2025-04-14,Europe,WhatsApp,5.868377488908633
2025-05-14,Asia,WhatsApp,4.679164850314833
2025-02-02,Europe,Instagram,3.6743302339404047
2025-08-25,Europe,WhatsApp,4.265558504865898
2025-06-27,South America,Facebook,4.6038630901679545
2025-01-12,South America,Instagram,4.205109067141774
2025-08-17,North America,Instagram,6.611535503344322
2025-09-26,North America,Instagram,3.77534921334357
2025-05-11,Asia,Messenger,1.9263934884629879
2025-09-06,South America,Messenger,4.468832418947471
2025-02-27,Africa,Facebook,3.5628127036638384
2025-01-04,North America,Messenger,1.9860383784599343
2025-08-24,North America,WhatsApp,4.9965772815246705
2025-06-22,South America,Instagram,0.5
2025-02-05,South America,Facebook,4.432732984602893
2025-08-25,Asia,WhatsApp,0.5
2025-02-27,South America,Instagram,4.007735278086787
2025-01-18,Europe,WhatsApp,4.830233546163413
2025-02-05,Africa,Messenger,5.098179109950837
2025-05-09,Europe,WhatsApp,5.212709963532937
2025-01-01,Europe,Messenger,2.4180119291485953
2025-03-05,Europe,WhatsApp,4.284631942862716
2025-03-03,North America,Facebook,2.948407675747248
2025-05-26,Europe,Messenger,2.861881489214372
2025-01-17,North America,Messenger,3.834709688286282
2025-04-08,South America,Instagram,3.3686551235377364
2025-08-15,Africa,Messenger,2.445635860450233
2025-08-31,Africa,Instagram,4.482885277332032
2025-07-20,Europe,Messenger,4.822786091420127
2025-06-28,Africa,Messenger,2.708243904737843
2025-09-27,North America,Messenger,3.7234294766216762
2025-08-22,South America,Messenger,3.749153584096743
2025-04-22,Europe,Instagram,3.7733931483487106
2025-03-07,Asia,Facebook,3.9149283510823554
2025-09-02,Africa,WhatsApp,4.432880783964285
2025-09-02,Africa,Messenger,5.751760529540871
2025-03-13,Europe,Messenger,4.195245138227426
2025-02-18,Africa,Facebook,3.234929308390107
2025-07-09,Africa,Instagram,3.981945858856078
2025-06-26,Asia,WhatsApp,2.40542643332284
2025-06-10,North America,Facebook,2.654245218034534
2025-05-30,Europe,Facebook,4.648628169463887
2025-03-11,Europe,Facebook,0.5
2025-02-02,Asia,Facebook,3.6748617249356372
2025-09-17,Asia,Messenger,5.392076691088257
2025-03-18,North America,WhatsApp,4.6059876802356285
2025-04-20,South America,Messenger,5.290829804794743
2025-05-19,Europe,Facebook,4.503870672153638
2025-02-04,Africa,WhatsApp,6.988101682254409
2025-08-23,North America,Facebook,2.1536238867611806
2025-07-19,Europe,Instagram,4.173375637263056
2025-05-31,North America,Facebook,5.0911702427907315
2025-02-03,South America,Facebook,3.3671301848452586
2025-05-04,Europe,Instagram,5.768051922514959
2025-02-01,Africa,Messenger,4.906854864295141
2025-05-04,Europe,WhatsApp,1.7622977792116705
2025-03-19,North America,Facebook,4.543189664890549
2025-03-17,South America,Facebook,4.912218338608466
2025-03-01,North America,Instagram,6.448957678046865
2025-03-26,North America,WhatsApp,3.730877661933974
2025-03-21,Asia,Instagram,4.838427474208726
2025-06-21,North America,Facebook,4.3864763288446005
2025-09-15,South America,Messenger,3.156680284522023
2025-08-09,Africa,Messenger,3.476220495299385
2025-02-15,Asia,WhatsApp,0.7107491371143819
2025-03-14,North America,Facebook,3.290888187245667
2025-02-23,Europe,Instagram,6.356700673129799
2025-08-09,Asia,Facebook,3.741253662387858
2025-01-09,South America,Instagram,5.266829725995066
2025-06-21,Europe,Instagram,4.341729500646339
2025-03-25,South America,WhatsApp,4.636656961912487
2025-01-12,Europe,Instagram,6.991504439327291
2025-02-01,Africa,WhatsApp,3.3872356016954113
2025-06-27,South America,Messenger,3.376849685835177
2025-04-24,Europe,WhatsApp,5.630952561692809
2025-01-26,South America,WhatsApp,3.879234734280388
2025-08-25,Asia,WhatsApp,3.5911038027724076
2025-06-21,South America,Messenger,5.430634153439815
2025-08-21,South America,WhatsApp,4.387836570021945
2025-02-06,Europe,Instagram,3.773102782473344
2025-09-22,South America,Instagram,3.487462962921019
2025-01-13,Africa,WhatsApp,2.7353944167837305
2025-04-16,North America,Instagram,1.677944344418977
2025-05-06,Asia,WhatsApp,5.667235018831117
2025-05-10,Europe,Messenger,3.3636821274742816
2025-09-13,South America,Instagram,1.4445529157624213
2025-04-25,South America,WhatsApp,6.674906665399249
2025-05-04,South America,Facebook,4.130007690062514
2025-09-13,Asia,Messenger,4.033528768259496
2025-05-19,North America,Facebook,1.618950970453516
2025-07-25,Africa,WhatsApp,4.871612161227316
2025-02-16,Africa,Instagram,3.2033371481926314
2025-08-05,Europe,WhatsApp,3.2067357005879416
2025-05-03,North America,Instagram,4.620714270861492
2025-01-31,North America,WhatsApp,4.1811163556911755
2025-02-24,Asia,WhatsApp,2.541803953992932
2025-06-02,South America,Instagram,1.863549871795302
2025-02-05,North America,Instagram,4.248035417517827
2025-09-13,South America,WhatsApp,4.11789209199528
2025-06-27,Asia,Facebook,7.909035896142017
2025-02-05,Europe,Messenger,0.6281476169797164
2025-09-11,Europe,Facebook,4.220846016753057
2025-06-11,South America,Facebook,1.5654308316818724
2025-01-21,South America,Facebook,3.3778658937342625
2025-03-16,North America,Facebook,3.3585257670470754
2025-07-26,Asia,Instagram,4.813005043557765
2025-06-27,Europe,Facebook,4.854953517651076
2025-02-06,North America,Messenger,6.047196809464647
2025-04-30,Africa,Instagram,4.369842073862866
2025-04-28,North America,Facebook,5.477848153051625
2025-01-01,South America,Instagram,6.063532887402945
2025-07-28,Africa,Facebook,4.387066619346291
2025-07-27,North America,Facebook,5.761762382516282
2025-06-03,Asia,Messenger,4.319514855222143
2025-09-07,Europe,Instagram,3.9895994836955313
2025-06-20,Africa,Instagram,3.0335703603518596
2025-04-17,Asia,WhatsApp,4.573065828246427
2025-05-23,North America,Facebook,4.514382172516507
2025-01-08,South America,Facebook,4.534393845717095
2025-04-04,South America,Messenger,5.710240285144762
2025-04-07,Asia,Messenger,5.360683271189128
2025-01-07,South America,Instagram,1.7882308742114894
2025-01-12,Europe,Messenger,1.8167849162075917
2025-01-02,Asia,Instagram,4.185115324969966
2025-01-07,Asia,Facebook,2.5356712350133908
2025-01-12,South America,Facebook,3.8562422960874025
2025-02-26,Asia,Instagram,2.633058071738014
2025-03-19,North America,Messenger,4.1448255239701925
2025-03-15,Africa,Messenger,2.4719368297066433
2025-08-21,Africa,Instagram,4.602705740856275
2025-01-30,South America,Facebook,2.3952811830576595
2025-04-05,Europe,Instagram,4.203731006891669
2025-02-25,Europe,Messenger,1.4697267805124041
2025-01-10,South America,Instagram,2.304431734181327
2025-05-27,South America,Facebook,5.058716941024469
2025-03-28,Asia,WhatsApp,5.923088615997402
2025-09-10,Europe,Instagram,5.3670844766723125
2025-07-06,Africa,WhatsApp,5.1367508771478985
2025-08-21,South America,Instagram,6.2223843384547575
2025-09-10,Africa,Messenger,5.448391520902594
2025-08-12,Africa,Messenger,1.703769252761032
2025-01-04,Europe,WhatsApp,5.429966009935372
2025-04-22,Africa,Instagram,5.406258702736966
2025-07-12,Asia,Messenger,1.1904413346721325
2025-05-21,Asia,WhatsApp,2.990083560809399
2025-05-20,Europe,WhatsApp,6.3685347128602885
2025-04-05,Asia,Instagram,3.8056615573625203
2025-02-10,South America,Messenger,2.2888482574375817
2025-01-02,Europe,WhatsApp,5.295382039932459
2025-05-30,Africa,Facebook,3.586681592680418
2025-02-10,South America,Facebook,3.4205212845460897
2025-04-26,Europe,Messenger,5.310523128481676
2025-04-30,Africa,Messenger,4.605680974788413
2025-08-25,Africa,Facebook,3.822898948979767
2025-09-27,Africa,WhatsApp,4.496420411205412
2025-01-09,Africa,Instagram,3.7376978239340266
2025-08-27,Africa,WhatsApp,5.370857682436869
2025-04-28,Europe,Messenger,1.874115286988319
2025-01-10,Asia,Messenger,3.7112256109032313
2025-01-25,Africa,Instagram,3.379730752542093
2025-06-22,South America,WhatsApp,4.458432847946792
2025-08-13,Europe,Instagram,2.309969544767777
2025-01-11,North America,WhatsApp,6.2497678160875445
2025-04-11,Asia,WhatsApp,2.887303052722065
2025-09-22,South America,Facebook,5.5881666052885075
2025-03-24,Africa,WhatsApp,4.907769505273326
2025-09-18,Europe,Messenger,4.322104140560717
2025-08-09,Europe,Messenger,4.369639939446894
2025-08-07,Africa,Messenger,1.2150180042442202
2025-03-30,South America,Facebook,3.2437501445693755
2025-01-15,Europe,Instagram,8.876362478794558
2025-09-03,Asia,Messenger,4.319616320271083
2025-06-25,South America,Messenger,4.616128710841916
2025-01-04,Africa,Instagram,1.1227571981818287
2025-01-21,South America,Facebook,3.634978196724986
2025-07-27,South America,WhatsApp,3.464976269220904
2025-05-17,North America,Instagram,2.8891884747308607
2025-08-04,Africa,WhatsApp,4.861730210619975
2025-04-27,Asia,WhatsApp,3.35958607409249
2025-06-28,Africa,WhatsApp,2.912965965462468
2025-09-03,North America,Instagram,1.7945654198084346
2025-05-08,Africa,Instagram,2.3412624386945557
2025-03-19,Africa,WhatsApp,2.525053090930219
2025-08-17,Asia,Facebook,3.4863739526743904
2025-09-19,North America,Facebook,3.2577418673288143
2025-03-23,Africa,Facebook,3.0598181210881377
2025-03-07,Africa,Messenger,1.474329070296129
2025-04-06,Europe,WhatsApp,2.4915627224567114
2025-05-25,Africa,Messenger,4.191700616805824
2025-03-06,Asia,Facebook,6.188622771611042
2025-01-09,Europe,Instagram,6.400966999732967
2025-07-05,North America,Facebook,6.999618182742527
2025-06-07,South America,Messenger,4.394965706697516
2025-01-31,Asia,Messenger,3.91679132108996
2025-05-31,North America,Facebook,4.951222635656416
2025-08-30,Europe,WhatsApp,3.462779009320238
2025-06-05,South America,Instagram,5.20413566311889
2025-02-28,North America,Instagram,3.7588120512330514
2025-01-10,Asia,Facebook,4.415276075758664
2025-05-04,Europe,WhatsApp,2.9062202901237866
2025-08-25,Asia,WhatsApp,5.4468155571042605
2025-01-17,Asia,Facebook,2.522406253276741
2025-01-23,Europe,Instagram,3.045806986467419
2025-01-09,Africa,Instagram,3.4958127160236123
2025-07-26,Asia,Instagram,2.745272183794087
2025-02-14,Europe,WhatsApp,4.84967749172122
2025-01-27,Asia,Facebook,4.19485386941553
2025-07-07,Africa,WhatsApp,2.535830339867207
2025-05-20,Europe,Instagram,3.2179714213502386
2025-01-09,North America,WhatsApp,4.210120771323724
2025-08-22,North America,Instagram,4.312335633863687
